source,id,name,description,type,dependencies,registry_dependencies,official_url,registry_json,files
Magic UI,hyper-text-demo,Hyper Text Demo,Example showing text with scrambling letter animations.,registry:example,,@magicui/hyper-text,https://magicui.design/docs/components/hyper-text-demo,https://magicui.design/r/hyper-text-demo.json,registry/example/hyper-text-demo.tsx
Magic UI,icon-cloud,Icon Cloud,An interactive 3D tag cloud component,registry:ui,lucide-react,button,https://magicui.design/docs/components/icon-cloud,https://magicui.design/r/icon-cloud.json,registry/magicui/icon-cloud.tsx
Magic UI,icon-cloud-demo,Icon Cloud Demo,Example showing an interactive 3D icon cloud.,registry:example,,@magicui/icon-cloud,https://magicui.design/docs/components/icon-cloud-demo,https://magicui.design/r/icon-cloud-demo.json,registry/example/icon-cloud-demo.tsx
Magic UI,icon-cloud-demo-2,Icon Cloud Demo 2,Second example showing an interactive 3D icon cloud.,registry:example,,@magicui/icon-cloud,https://magicui.design/docs/components/icon-cloud-demo-2,https://magicui.design/r/icon-cloud-demo-2.json,registry/example/icon-cloud-demo-2.tsx
Magic UI,icon-cloud-demo-3,Icon Cloud Demo 3,Third example showing an interactive 3D icon cloud.,registry:example,,@magicui/icon-cloud,https://magicui.design/docs/components/icon-cloud-demo-3,https://magicui.design/r/icon-cloud-demo-3.json,registry/example/icon-cloud-demo-3.tsx
Magic UI,index,Index,,registry:style,class-variance-authority; lucide-react; tw-animate-css,utils,https://magicui.design/docs/components/index,https://magicui.design/r/index.json,
Magic UI,interactive-grid-pattern,Interactive Grid Pattern,"A interactive background grid pattern made with SVGs, fully customizable using Tailwind CSS.",registry:ui,,,https://magicui.design/docs/components/interactive-grid-pattern,https://magicui.design/r/interactive-grid-pattern.json,registry/magicui/interactive-grid-pattern.tsx
Magic UI,interactive-grid-pattern-demo,Interactive Grid Pattern Demo,Example showing an interactive grid pattern background.,registry:example,,@magicui/interactive-grid-pattern,https://magicui.design/docs/components/interactive-grid-pattern-demo,https://magicui.design/r/interactive-grid-pattern-demo.json,registry/example/interactive-grid-pattern-demo.tsx
Magic UI,interactive-grid-pattern-demo-2,Interactive Grid Pattern Demo 2,Second example showing an interactive grid pattern background.,registry:example,,@magicui/interactive-grid-pattern,https://magicui.design/docs/components/interactive-grid-pattern-demo-2,https://magicui.design/r/interactive-grid-pattern-demo-2.json,registry/example/interactive-grid-pattern-demo-2.tsx
Magic UI,interactive-hover-button,Interactive Hover Button,,registry:ui,,,https://magicui.design/docs/components/interactive-hover-button,https://magicui.design/r/interactive-hover-button.json,registry/magicui/interactive-hover-button.tsx
Magic UI,interactive-hover-button-demo,Interactive Hover Button Demo,Example showing an interactive button with hover effects.,registry:example,,@magicui/interactive-hover-button,https://magicui.design/docs/components/interactive-hover-button-demo,https://magicui.design/r/interactive-hover-button-demo.json,registry/example/interactive-hover-button-demo.tsx
Magic UI,iphone,iPhone,A mockup of the iPhone,registry:ui,,,https://magicui.design/docs/components/iphone,https://magicui.design/r/iphone.json,registry/magicui/iphone.tsx
Magic UI,iphone-demo,iPhone Demo,Example showing an iPhone mockup.,registry:example,,@magicui/iphone,https://magicui.design/docs/components/iphone-demo,https://magicui.design/r/iphone-demo.json,registry/example/iphone-demo.tsx
Magic UI,iphone-demo-2,iPhone Demo 2,Second example showing an iPhone mockup.,registry:example,,@magicui/iphone,https://magicui.design/docs/components/iphone-demo-2,https://magicui.design/r/iphone-demo-2.json,registry/example/iphone-demo-2.tsx
Magic UI,iphone-demo-3,iPhone Demo 3,Third example showing an iPhone mockup.,registry:example,,@magicui/iphone,https://magicui.design/docs/components/iphone-demo-3,https://magicui.design/r/iphone-demo-3.json,registry/example/iphone-demo-3.tsx
Magic UI,kinetic-text,Kinetic Text,A text component that animates font weight of characters on hover.,registry:ui,,,https://magicui.design/docs/components/kinetic-text,https://magicui.design/r/kinetic-text.json,registry/magicui/kinetic-text.tsx
Magic UI,kinetic-text-demo,Kinetic Text Demo,An example of the kinetic text component.,registry:example,,@magicui/kinetic-text,https://magicui.design/docs/components/kinetic-text-demo,https://magicui.design/r/kinetic-text-demo.json,registry/example/kinetic-text-demo.tsx
Magic UI,lens,Lens,"A interactive component that enables zooming into images, videos and other elements.",registry:ui,motion,,https://magicui.design/docs/components/lens,https://magicui.design/r/lens.json,registry/magicui/lens.tsx
Magic UI,lens-demo,Lens Demo,Example showing a lens effect component,registry:example,,button; card; @magicui/lens,https://magicui.design/docs/components/lens-demo,https://magicui.design/r/lens-demo.json,registry/example/lens-demo.tsx
Magic UI,lens-demo-2,Lens Demo 2,Second example showing a lens effect component,registry:example,,button; card; @magicui/lens,https://magicui.design/docs/components/lens-demo-2,https://magicui.design/r/lens-demo-2.json,registry/example/lens-demo-2.tsx
Magic UI,lens-demo-3,Lens Demo 3,Third example showing a lens effect component,registry:example,,button; card; @magicui/lens,https://magicui.design/docs/components/lens-demo-3,https://magicui.design/r/lens-demo-3.json,registry/example/lens-demo-3.tsx
Magic UI,light-rays,Light Rays,A component with animated light rays which shine down from above.,registry:ui,motion,,https://magicui.design/docs/components/light-rays,https://magicui.design/r/light-rays.json,registry/magicui/light-rays.tsx
Magic UI,light-rays-demo,Light Rays Demo,Demo of the light-rays component showcasing animated light rays,registry:example,,@magicui/light-rays,https://magicui.design/docs/components/light-rays-demo,https://magicui.design/r/light-rays-demo.json,registry/example/light-rays-demo.tsx
Magic UI,line-shadow-text,Line Shadow Text,A text component with a moving line shadow.,registry:ui,motion,,https://magicui.design/docs/components/line-shadow-text,https://magicui.design/r/line-shadow-text.json,registry/magicui/line-shadow-text.tsx
Magic UI,line-shadow-text-demo,Line Shadow Text Demo,Example showing a text component with a moving line shadow.,registry:example,,@magicui/line-shadow-text,https://magicui.design/docs/components/line-shadow-text-demo,https://magicui.design/r/line-shadow-text-demo.json,registry/example/line-shadow-text-demo.tsx
Magic UI,magic-card,Magic Card,A spotlight effect that follows your mouse cursor and highlights borders on hover.,registry:ui,motion; next-themes,,https://magicui.design/docs/components/magic-card,https://magicui.design/r/magic-card.json,registry/magicui/magic-card.tsx
Magic UI,magic-card-demo,Magic Card Demo,Example showing a spotlight effect that follows your mouse cursor and highlights borders on hover.,registry:example,,@magicui/magic-card,https://magicui.design/docs/components/magic-card-demo,https://magicui.design/r/magic-card-demo.json,registry/example/magic-card-demo.tsx
Magic UI,magic-card-demo-2,Magic Card Demo 2,Example showing a magic card with an orb effect.,registry:example,,@magicui/magic-card; @magicui/avatar-circles,https://magicui.design/docs/components/magic-card-demo-2,https://magicui.design/r/magic-card-demo-2.json,registry/example/magic-card-demo2.tsx
Magic UI,marquee,Marquee,"An infinite scrolling component that can be used to display text, images, or videos.",registry:ui,,,https://magicui.design/docs/components/marquee,https://magicui.design/r/marquee.json,registry/magicui/marquee.tsx
Magic UI,marquee-3d,Marquee 3D,Example showing a 3D infinite scrolling component.,registry:example,,@magicui/marquee,https://magicui.design/docs/components/marquee-3d,https://magicui.design/r/marquee-3d.json,registry/example/marquee-3d.tsx
Magic UI,marquee-demo,Marquee Demo,Example showing an infinite scrolling component.,registry:example,,@magicui/marquee,https://magicui.design/docs/components/marquee-demo,https://magicui.design/r/marquee-demo.json,registry/example/marquee-demo.tsx
Magic UI,marquee-demo-vertical,Marquee Vertical Demo,Example showing a vertical infinite scrolling component.,registry:example,,@magicui/marquee,https://magicui.design/docs/components/marquee-demo-vertical,https://magicui.design/r/marquee-demo-vertical.json,registry/example/marquee-demo-vertical.tsx
Magic UI,marquee-logos,Marquee Logos,Example showing an infinite scrolling logo carousel.,registry:example,,@magicui/marquee,https://magicui.design/docs/components/marquee-logos,https://magicui.design/r/marquee-logos.json,registry/example/marquee-logos.tsx
Magic UI,meteors,Meteors,A meteor shower effect.,registry:ui,,,https://magicui.design/docs/components/meteors,https://magicui.design/r/meteors.json,registry/magicui/meteors.tsx
Magic UI,meteors-demo,Meteors Demo,Example showing a meteor shower effect.,registry:example,,@magicui/meteors,https://magicui.design/docs/components/meteors-demo,https://magicui.design/r/meteors-demo.json,registry/example/meteors-demo.tsx
Magic UI,morphing-text,Morphing Text,A dynamic text morphing component for Magic UI.,registry:ui,,,https://magicui.design/docs/components/morphing-text,https://magicui.design/r/morphing-text.json,registry/magicui/morphing-text.tsx
Magic UI,morphing-text-demo,Morphing Text Demo,Example showing a dynamic text morphing component.,registry:example,,@magicui/morphing-text,https://magicui.design/docs/components/morphing-text-demo,https://magicui.design/r/morphing-text-demo.json,registry/example/morphing-text-demo.tsx
Magic UI,neon-gradient-card,Neon Gradient Card,A beautiful neon card effect,registry:ui,,,https://magicui.design/docs/components/neon-gradient-card,https://magicui.design/r/neon-gradient-card.json,registry/magicui/neon-gradient-card.tsx
Magic UI,neon-gradient-card-demo,Neon Gradient Card Demo,Example showing a beautiful neon card effect.,registry:example,,@magicui/neon-gradient-card,https://magicui.design/docs/components/neon-gradient-card-demo,https://magicui.design/r/neon-gradient-card-demo.json,registry/example/neon-gradient-card-demo.tsx
Magic UI,noise-texture,Noise Texture,"An SVG fractal noise layer using feTurbulence, desaturation, and contrast controls for subtle texture overlays.",registry:ui,,,https://magicui.design/docs/components/noise-texture,https://magicui.design/r/noise-texture.json,registry/magicui/noise-texture.tsx
Magic UI,noise-texture-demo,Noise Texture Demo,Example showing the SVG noise texture in a framed panel with a radial mask.,registry:example,,@magicui/noise-texture,https://magicui.design/docs/components/noise-texture-demo,https://magicui.design/r/noise-texture-demo.json,registry/example/noise-texture-demo.tsx
Magic UI,noise-texture-demo-2,Noise Texture Demo (newsletter card),Example showing a newsletter signup card with email input over a noise texture.,registry:example,,@magicui/noise-texture; button; card; input; label,https://magicui.design/docs/components/noise-texture-demo-2,https://magicui.design/r/noise-texture-demo-2.json,registry/example/noise-texture-demo-2.tsx
Magic UI,noise-texture-demo-3,Noise Texture Demo (button),Example showing NoiseTexture behind a button label inside a relative button.,registry:example,,@magicui/noise-texture; button,https://magicui.design/docs/components/noise-texture-demo-3,https://magicui.design/r/noise-texture-demo-3.json,registry/example/noise-texture-demo-3.tsx
Magic UI,noise-texture-demo-4,Noise Texture Demo (input),Example showing a labeled input field with NoiseTexture filling the input container.,registry:example,,@magicui/noise-texture; input; label,https://magicui.design/docs/components/noise-texture-demo-4,https://magicui.design/r/noise-texture-demo-4.json,registry/example/noise-texture-demo-4.tsx
Magic UI,number-ticker,Number Ticker,Animate numbers to count up or down to a target number,registry:ui,motion,,https://magicui.design/docs/components/number-ticker,https://magicui.design/r/number-ticker.json,registry/magicui/number-ticker.tsx
Magic UI,number-ticker-decimal-demo,Number Ticker Decimal Demo,Example showing animated counting decimal numbers.,registry:example,,@magicui/number-ticker,https://magicui.design/docs/components/number-ticker-decimal-demo,https://magicui.design/r/number-ticker-decimal-demo.json,registry/example/number-ticker-decimal-demo.tsx
